Person,Current Age,Retirement Age,Birth Year,Birth Month,Gender,Address,Apartment,City,State,Zipcode,Latitude,Longitude,Per Capita Income - Zipcode,Yearly Income - Person,Total Debt,FICO Score,Num Credit Cards,User,CARD INDEX,Card Type,Card Number,Expires,CVV,Has Chip,Cards Issued,Credit Limit,Acct Open Date,Year PIN last Changed,Card on Dark Web
Titan Flores,57,75,1962,12,Male,41011 Seventh Boulevard,,Chandler,AZ,85226,33.27,-111.94,$32056,$65357,$21844,685,4,42,2,Credit,5247576622089394,09/2021,379,YES,1,$13400,04/2005,2014,No
Titan Flores,57,75,1962,12,Male,41011 Seventh Boulevard,,Chandler,AZ,85226,33.27,-111.94,$32056,$65357,$21844,685,4,42,3,Credit,5911319900289832,04/2021,37,YES,2,$21600,04/2010,2010,No
Leslie Myers,26,52,1994,1,Female,613 Little Creek Lane,848.0,Immokalee,FL,34142,26.41,-81.42,$10819,$22066,$38967,842,1,43,0,Debit,5058769177189803,02/2020,12,NO,1,$9090,02/2020,2020,No
Joaquin Parker,42,66,1977,11,Male,1942 Rose Avenue,,Port Orange,FL,32128,29.1,-81.0,$21916,$44681,$42011,770,3,44,0,Debit,4682877628388639,02/2023,846,NO,1,$25942,11/2012,2012,No
Joaquin Parker,42,66,1977,11,Male,1942 Rose Avenue,,Port Orange,FL,32128,29.1,-81.0,$21916,$44681,$42011,770,3,44,1,Credit,5882842508952744,07/2019,614,YES,2,$10700,02/2003,2013,No
Joaquin Parker,42,66,1977,11,Male,1942 Rose Avenue,,Port Orange,FL,32128,29.1,-81.0,$21916,$44681,$42011,770,3,44,2,Credit,5637149260486793,07/2022,630,YES,2,$4900,02/2020,2020,No
Butch Brooks,26,69,1994,2,Male,5101 Birch Lane,,Maryland Heights,MO,63043,38.72,-90.47,$25163,$51306,$68198,675,1,45,0,Credit,5115700923413241,04/2022,587,NO,1,$18100,02/2020,2020,No
Kiera Allen,18,59,2002,2,Female,7 11th Drive,,San Antonio,TX,78210,29.45,-98.5,$12677,$25847,$46379,568,1,46,0,Credit,324640473359364,03/2024,659,YES,2,$7200,01/2020,2020,No
Lylah Peres,60,64,1959,11,Female,2468 Spruce Drive,78.0,Longwood,FL,32750,28.7,-81.34,$22896,$46683,$93126,788,5,47,0,Debit,5033428838471726,02/2020,546,YES,2,$22660,07/2004,2007,No
Lylah Peres,60,64,1959,11,Female,2468 Spruce Drive,78.0,Longwood,FL,32750,28.7,-81.34,$22896,$46683,$93126,788,5,47,1,Credit,6969946254132652,12/2022,588,YES,1,$19800,05/2011,2011,No
Lylah Peres,60,64,1959,11,Female,2468 Spruce Drive,78.0,Longwood,FL,32750,28.7,-81.34,$22896,$46683,$93126,788,5,47,2,Credit,5181226307106931,11/2024,820,YES,2,$15500,01/2005,2014,No
Lylah Peres,60,64,1959,11,Female,2468 Spruce Drive,78.0,Longwood,FL,32750,28.7,-81.34,$22896,$46683,$93126,788,5,47,3,Debit (Prepaid),4310689470082080,06/2023,458,YES,1,$13,01/2005,2008,No
Lylah Peres,60,64,1959,11,Female,2468 Spruce Drive,78.0,Longwood,FL,32750,28.7,-81.34,$22896,$46683,$93126,788,5,47,4,Debit,5051066154001741,06/2021,526,YES,2,$4317,07/2001,2011,No
Ty Jackson,61,66,1958,11,Male,8001 Essex Boulevard,,Milwaukee,WI,53210,43.06,-87.96,$15487,$31579,$52419,771,3,48,0,Debit,5456915066505066,12/2021,553,NO,1,$14719,03/2000,2008,No
Ty Jackson,61,66,1958,11,Male,8001 Essex Boulevard,,Milwaukee,WI,53210,43.06,-87.96,$15487,$31579,$52419,771,3,48,1,Debit,5132664334960880,05/2021,593,YES,1,$9532,09/2017,2017,No
Ty Jackson,61,66,1958,11,Male,8001 Essex Boulevard,,Milwaukee,WI,53210,43.06,-87.96,$15487,$31579,$52419,771,3,48,2,Credit,5752873844240568,03/2020,486,YES,1,$10900,07/2006,2014,No
Bodhi Nguyen,47,65,1972,10,Male,708 George Street,,Camilla,GA,31730,31.22,-84.21,$13759,$28055,$12475,829,3,49,0,Credit,5494228198326752,09/2024,428,YES,2,$6200,11/2001,2012,No
Bodhi Nguyen,47,65,1972,10,Male,708 George Street,,Camilla,GA,31730,31.22,-84.21,$13759,$28055,$12475,829,3,49,1,Debit,5789639625525459,12/2012,43,YES,2,$2903,11/2005,2011,No
Bodhi Nguyen,47,65,1972,10,Male,708 George Street,,Camilla,GA,31730,31.22,-84.21,$13759,$28055,$12475,829,3,49,2,Debit,5392957769023387,10/2020,803,YES,2,$4355,12/1999,2010,No
Chaya Howard,42,68,1977,12,Female,28 Hillside Boulevard,4.0,Canton,MI,48188,42.3,-83.48,$32078,$65403,$80057,784,4,50,0,Debit,5182820825620434,04/2021,126,YES,1,$28963,11/2007,2012,No
Chaya Howard,42,68,1977,12,Female,28 Hillside Boulevard,4.0,Canton,MI,48188,42.3,-83.48,$32078,$65403,$80057,784,4,50,1,Debit,5102353988152905,12/2022,667,YES,2,$20913,05/2016,2016,No
Chaya Howard,42,68,1977,12,Female,28 Hillside Boulevard,4.0,Canton,MI,48188,42.3,-83.48,$32078,$65403,$80057,784,4,50,2,Debit,5033135709911480,07/2024,170,YES,1,$23344,02/2010,2010,No
Chaya Howard,42,68,1977,12,Female,28 Hillside Boulevard,4.0,Canton,MI,48188,42.3,-83.48,$32078,$65403,$80057,784,4,50,3,Debit,5611522756791997,01/2020,882,YES,2,$33642,10/2016,2016,No
Kyleigh Rogers,55,73,1964,11,Female,446 Birch Drive,,La Follette,TN,37766,36.37,-84.12,$13522,$27572,$59404,797,1,51,0,Debit,5037404409791945,01/2022,681,YES,1,$14695,09/2010,2011,No
Mikaela Martin,48,70,1971,12,Female,578 Maple Avenue,,Inman,SC,29349,35.05,-82.09,$18899,$38539,$0,850,3,52,0,Credit,5571363047071896,09/2023,510,YES,1,$13200,01/2007,2015,No
Mikaela Martin,48,70,1971,12,Female,578 Maple Avenue,,Inman,SC,29349,35.05,-82.09,$18899,$38539,$0,850,3,52,1,Debit,4083033843851772,01/2020,173,YES,1,$29950,09/2008,2013,No
Mikaela Martin,48,70,1971,12,Female,578 Maple Avenue,,Inman,SC,29349,35.05,-82.09,$18899,$38539,$0,850,3,52,2,Credit,4829916759482899,07/2024,768,YES,2,$4600,12/2007,2011,No
Luella Perry,41,57,1978,7,Female,14 Valley Drive,,Poca,WV,25159,38.47,-81.81,$18666,$38059,$68220,634,2,53,0,Debit,5458492483408549,12/2022,92,YES,1,$10051,04/2002,2011,No
Luella Perry,41,57,1978,7,Female,14 Valley Drive,,Poca,WV,25159,38.47,-81.81,$18666,$38059,$68220,634,2,53,1,Debit,5879094230635425,12/2015,729,YES,2,$9796,02/2003,2013,No
Lainey Gutierrez,59,68,1960,11,Female,2475 Little Creek Boulevard,,Leander,TX,78641,30.56,-97.86,$25872,$52754,$38191,693,5,54,0,Debit,5769435406360328,10/2021,957,YES,1,$17826,10/2009,2009,No
Lainey Gutierrez,59,68,1960,11,Female,2475 Little Creek Boulevard,,Leander,TX,78641,30.56,-97.86,$25872,$52754,$38191,693,5,54,1,Debit,5588799529406913,11/2024,778,YES,1,$19086,12/2006,2009,No
Lainey Gutierrez,59,68,1960,11,Female,2475 Little Creek Boulevard,,Leander,TX,78641,30.56,-97.86,$25872,$52754,$38191,693,5,54,2,Debit,4410685608952637,06/2024,265,YES,2,$17345,10/2014,2014,No
Lainey Gutierrez,59,68,1960,11,Female,2475 Little Creek Boulevard,,Leander,TX,78641,30.56,-97.86,$25872,$52754,$38191,693,5,54,3,Debit,4470822684089911,09/2020,923,YES,2,$17976,02/2013,2013,No
Lainey Gutierrez,59,68,1960,11,Female,2475 Little Creek Boulevard,,Leander,TX,78641,30.56,-97.86,$25872,$52754,$38191,693,5,54,4,Debit,4804338444306727,01/2022,279,YES,2,$16447,01/2019,2019,No
Marvin Anwar,45,59,1975,2,Male,9604 Catherine Drive,,Rego Park,NY,11374,40.72,-73.86,$25109,$51196,$67164,631,4,55,0,Debit,4194362281636453,10/2024,271,YES,2,$29573,10/2008,2009,No
Marvin Anwar,45,59,1975,2,Male,9604 Catherine Drive,,Rego Park,NY,11374,40.72,-73.86,$25109,$51196,$67164,631,4,55,1,Debit (Prepaid),5436469451844829,12/2021,48,YES,2,$98,12/2010,2010,No
Marvin Anwar,45,59,1975,2,Male,9604 Catherine Drive,,Rego Park,NY,11374,40.72,-73.86,$25109,$51196,$67164,631,4,55,2,Debit,5648865641388293,08/2019,71,YES,2,$2559,08/2002,2012,No
Marvin Anwar,45,59,1975,2,Male,9604 Catherine Drive,,Rego Park,NY,11374,40.72,-73.86,$25109,$51196,$67164,631,4,55,3,Debit,5914243757284149,10/2012,436,YES,2,$6552,01/2003,2010,No
Holden Taylor,26,70,1993,7,Male,349 First Drive,,Atlanta,GA,30318,33.78,-84.44,$24382,$49713,$91776,763,1,56,0,Credit,5193780952753626,01/2021,591,YES,2,$13800,01/2020,2020,No
Aiyana Abe,21,68,1998,4,Female,7914 Essex Boulevard,46.0,Toledo,OH,43623,41.66,-83.58,$21660,$44160,$134173,696,3,57,0,Debit,5957925302951752,08/2020,746,YES,1,$16375,02/2020,2020,No
Aiyana Abe,21,68,1998,4,Female,7914 Essex Boulevard,46.0,Toledo,OH,43623,41.66,-83.58,$21660,$44160,$134173,696,3,57,1,Debit,4557061225558443,05/2023,780,YES,1,$14213,01/2020,2020,No
Aiyana Abe,21,68,1998,4,Female,7914 Essex Boulevard,46.0,Toledo,OH,43623,41.66,-83.58,$21660,$44160,$134173,696,3,57,2,Debit (Prepaid),4883222888293069,09/2020,2,YES,1,$73,02/2020,2020,No
Milani Merkel,46,59,1973,5,Female,524 Ocean Drive,87.0,Houston,TX,77056,29.76,-95.38,$95039,$193773,$241571,660,1,58,0,Debit,5476407228285230,11/2022,688,YES,2,$53466,07/2007,2013,No
Princess Cooper,41,66,1979,2,Female,2079 Maple Drive,,Mount Union,PA,17066,40.38,-77.88,$14650,$29864,$44902,717,2,59,0,Credit,4698943729070491,09/2020,450,YES,1,$6600,01/2011,2013,No
Princess Cooper,41,66,1979,2,Female,2079 Maple Drive,,Mount Union,PA,17066,40.38,-77.88,$14650,$29864,$44902,717,2,59,1,Credit,5579147219556308,06/2022,806,NO,2,$7200,12/2015,2015,No
Wyatt Davis,22,67,1997,7,Male,295 Valley Drive,,San Antonio,TX,78232,29.45,-98.5,$28135,$57367,$115418,795,2,60,0,Debit,5099614207935768,11/2020,856,YES,1,$2868,01/2020,2020,No
Wyatt Davis,22,67,1997,7,Male,295 Valley Drive,,San Antonio,TX,78232,29.45,-98.5,$28135,$57367,$115418,795,2,60,1,Credit,6177503172021506,05/2024,97,YES,1,$3400,01/2020,2020,No
Nathalie Faraday,63,58,1957,2,Female,2883 Ocean View Boulevard,1.0,Black Diamond,WA,98010,47.32,-121.99,$32697,$56635,$13015,786,8,61,0,Debit,5188130978534931,01/2022,446,YES,1,$12915,10/2011,2013,No
Nathalie Faraday,63,58,1957,2,Female,2883 Ocean View Boulevard,1.0,Black Diamond,WA,98010,47.32,-121.99,$32697,$56635,$13015,786,8,61,1,Debit (Prepaid),4860320285002452,12/2023,366,YES,2,$84,04/2009,2017,No
Nathalie Faraday,63,58,1957,2,Female,2883 Ocean View Boulevard,1.0,Black Diamond,WA,98010,47.32,-121.99,$32697,$56635,$13015,786,8,61,2,Credit,6417599205270844,07/2021,504,YES,2,$17600,04/2018,2018,No
Nathalie Faraday,63,58,1957,2,Female,2883 Ocean View Boulevard,1.0,Black Diamond,WA,98010,47.32,-121.99,$32697,$56635,$13015,786,8,61,3,Debit,5516722949603675,12/2012,621,YES,1,$31542,11/2006,2009,No
Nathalie Faraday,63,58,1957,2,Female,2883 Ocean View Boulevard,1.0,Black Diamond,WA,98010,47.32,-121.99,$32697,$56635,$13015,786,8,61,4,Debit,5891053637541514,02/2022,362,YES,2,$23049,06/2013,2013,No
Nathalie Faraday,63,58,1957,2,Female,2883 Ocean View Boulevard,1.0,Black Diamond,WA,98010,47.32,-121.99,$32697,$56635,$13015,786,8,61,5,Debit,4222570131769035,05/2020,141,YES,1,$29734,12/2017,2017,No
Nathalie Faraday,63,58,1957,2,Female,2883 Ocean View Boulevard,1.0,Black Diamond,WA,98010,47.32,-121.99,$32697,$56635,$13015,786,8,61,6,Credit,4453742478192143,01/2020,346,YES,2,$27000,09/2011,2016,No
Nathalie Faraday,63,58,1957,2,Female,2883 Ocean View Boulevard,1.0,Black Diamond,WA,98010,47.32,-121.99,$32697,$56635,$13015,786,8,61,7,Debit (Prepaid),5335984658439104,11/2022,320,YES,1,$18,03/2008,2010,No
Erik Chen,44,67,1975,3,Male,5125 Elm Drive,,Ogden,UT,84414,41.31,-111.96,$23165,$47227,$151030,760,4,62,0,Debit,5708150083756692,04/2023,824,YES,1,$17848,12/2015,2015,No
Erik Chen,44,67,1975,3,Male,5125 Elm Drive,,Ogden,UT,84414,41.31,-111.96,$23165,$47227,$151030,760,4,62,1,Debit,5238684130320063,11/2022,870,NO,1,$25563,05/2010,2010,No
Erik Chen,44,67,1975,3,Male,5125 Elm Drive,,Ogden,UT,84414,41.31,-111.96,$23165,$47227,$151030,760,4,62,2,Credit,4740880792169372,04/2020,168,YES,2,$12000,10/2010,2010,No
Erik Chen,44,67,1975,3,Male,5125 Elm Drive,,Ogden,UT,84414,41.31,-111.96,$23165,$47227,$151030,760,4,62,3,Credit,361648729239104,11/2018,709,NO,2,$6600,02/2012,2012,No
Gatlin Morris,22,68,1997,10,Male,4098 Park Drive,8.0,Fort Worth,TX,76115,32.75,-97.33,$12051,$24574,$80667,674,3,63,0,Credit,363305614201313,09/2023,943,NO,1,$5600,01/2020,2020,No
Gatlin Morris,22,68,1997,10,Male,4098 Park Drive,8.0,Fort Worth,TX,76115,32.75,-97.33,$12051,$24574,$80667,674,3,63,1,Debit,4360859456629853,11/2022,428,YES,3,$11873,02/2020,2020,No
Gatlin Morris,22,68,1997,10,Male,4098 Park Drive,8.0,Fort Worth,TX,76115,32.75,-97.33,$12051,$24574,$80667,674,3,63,2,Credit,5498016831726771,02/2020,871,YES,1,$7200,02/2020,2020,No
Eloise Bennett,29,65,1991,1,Female,892 Spruce Street,,Saint Albans,NY,11412,40.69,-73.75,$21283,$43397,$42168,697,2,64,0,Credit,381572912003735,08/2024,145,YES,1,$10000,02/2020,2020,No
Eloise Bennett,29,65,1991,1,Female,892 Spruce Street,,Saint Albans,NY,11412,40.69,-73.75,$21283,$43397,$42168,697,2,64,1,Credit,5079302523329059,04/2023,381,YES,2,$500,11/2010,2010,No
Leighton Wood,28,72,1991,6,Female,9977 Oak Avenue,,Oxford,MD,21654,38.68,-76.17,$28497,$58105,$70254,688,3,65,0,Debit,5546998350637125,02/2020,718,YES,1,$22697,02/2020,2020,No
Leighton Wood,28,72,1991,6,Female,9977 Oak Avenue,,Oxford,MD,21654,38.68,-76.17,$28497,$58105,$70254,688,3,65,1,Credit,5326031764905960,08/2023,437,YES,1,$18000,03/2013,2013,No
Leighton Wood,28,72,1991,6,Female,9977 Oak Avenue,,Oxford,MD,21654,38.68,-76.17,$28497,$58105,$70254,688,3,65,2,Debit,5096150037217374,10/2024,862,YES,1,$32903,06/2010,2010,No
Layne Butler,82,67,1937,6,Male,79 South Boulevard,,Gonzales,TX,78629,29.5,-97.44,$15092,$10869,$1820,820,2,66,0,Debit,4489873116412364,08/2021,547,YES,2,$12764,05/1999,2010,No
Layne Butler,82,67,1937,6,Male,79 South Boulevard,,Gonzales,TX,78629,29.5,-97.44,$15092,$10869,$1820,820,2,66,1,Credit,5621725368325863,10/2022,60,YES,1,$6300,02/2019,2019,No
Janiyah Foster,90,66,1929,6,Female,145 River Drive,,Allentown,PA,18102,40.59,-75.47,$12427,$19893,$1712,566,3,67,0,Debit,5923138803280580,02/2022,934,YES,2,$7541,09/2008,2013,No
Janiyah Foster,90,66,1929,6,Female,145 River Drive,,Allentown,PA,18102,40.59,-75.47,$12427,$19893,$1712,566,3,67,1,Debit,4447989421793048,03/2022,995,YES,2,$1266,06/2007,2012,No
Janiyah Foster,90,66,1929,6,Female,145 River Drive,,Allentown,PA,18102,40.59,-75.47,$12427,$19893,$1712,566,3,67,2,Credit,5000307662634780,04/2020,263,NO,1,$9500,09/2014,2014,No
Jagger Braun,63,65,1956,8,Male,7605 Essex Boulevard,,Mount Vernon,OH,43050,40.39,-82.47,$18019,$36743,$71719,612,2,68,0,Debit,5707305515533516,04/2020,203,YES,2,$1837,06/2010,2010,No
Jagger Braun,63,65,1956,8,Male,7605 Essex Boulevard,,Mount Vernon,OH,43050,40.39,-82.47,$18019,$36743,$71719,612,2,68,1,Debit,5864987017850552,08/2023,258,YES,2,$17453,02/2006,2008,No
Brianna Powell,49,70,1970,7,Female,480 Seventh Lane,1.0,Trenton,NJ,8610,40.22,-74.76,$22747,$46377,$79980,719,3,69,0,Debit,4228885239928189,10/2013,543,NO,1,$28283,05/2008,2012,No
Brianna Powell,49,70,1970,7,Female,480 Seventh Lane,1.0,Trenton,NJ,8610,40.22,-74.76,$22747,$46377,$79980,719,3,69,1,Credit,4210237285941913,04/2020,160,YES,1,$13500,05/2010,2012,No
Brianna Powell,49,70,1970,7,Female,480 Seventh Lane,1.0,Trenton,NJ,8610,40.22,-74.76,$22747,$46377,$79980,719,3,69,2,Credit,4877073763902898,07/2014,786,YES,2,$13300,06/2012,2012,No
Elle Clark,36,69,1983,10,Female,5506 Fifth Boulevard,8012.0,Gardena,CA,90248,33.88,-118.27,$24611,$50179,$110515,743,1,70,0,Debit,5558040779986506,09/2021,69,YES,2,$17941,04/2009,2009,No
Nathan Merkel,30,65,1989,11,Male,136 Spruce Street,,Petaluma,CA,94955,38.22,-122.55,$26748,$54537,$121987,765,4,71,0,Credit,4642496218651973,04/2018,594,YES,1,$14400,06/2010,2012,No
Nathan Merkel,30,65,1989,11,Male,136 Spruce Street,,Petaluma,CA,94955,38.22,-122.55,$26748,$54537,$121987,765,4,71,1,Credit,4244401907291512,04/2020,120,YES,1,$4400,07/2012,2012,No
Nathan Merkel,30,65,1989,11,Male,136 Spruce Street,,Petaluma,CA,94955,38.22,-122.55,$26748,$54537,$121987,765,4,71,2,Credit,5157439545898691,03/2020,657,YES,1,$13000,02/2020,2020,No
Nathan Merkel,30,65,1989,11,Male,136 Spruce Street,,Petaluma,CA,94955,38.22,-122.55,$26748,$54537,$121987,765,4,71,3,Debit,4079516725179269,04/2023,72,YES,2,$22701,02/2020,2020,No
Kristopher Nelson,23,66,1996,12,Male,306 First Drive,62.0,Apopka,FL,32712,28.68,-81.51,$24155,$49255,$6557,823,2,72,0,Credit,5597117503471640,08/2024,934,NO,1,$16100,02/2020,2020,No
Kristopher Nelson,23,66,1996,12,Male,306 First Drive,62.0,Apopka,FL,32712,28.68,-81.51,$24155,$49255,$6557,823,2,72,1,Debit,5808372218918202,09/2023,138,YES,2,$7629,02/2020,2020,No
Asher Ortiz,42,65,1977,10,Male,272 Burns Boulevard,,Summit Argo,IL,60501,41.77,-87.82,$15221,$31031,$21853,744,7,73,0,Debit,5565497732362129,03/2022,430,NO,1,$16538,04/2012,2012,No
Asher Ortiz,42,65,1977,10,Male,272 Burns Boulevard,,Summit Argo,IL,60501,41.77,-87.82,$15221,$31031,$21853,744,7,73,1,Debit,4072893581482208,12/2020,578,YES,2,$22746,01/2008,2010,No
Asher Ortiz,42,65,1977,10,Male,272 Burns Boulevard,,Summit Argo,IL,60501,41.77,-87.82,$15221,$31031,$21853,744,7,73,2,Debit,5161929618424764,07/2016,743,YES,1,$9737,02/2016,2016,No
Asher Ortiz,42,65,1977,10,Male,272 Burns Boulevard,,Summit Argo,IL,60501,41.77,-87.82,$15221,$31031,$21853,744,7,73,3,Credit,5359358098670039,07/2019,428,YES,1,$6500,02/2011,2014,No
Asher Ortiz,42,65,1977,10,Male,272 Burns Boulevard,,Summit Argo,IL,60501,41.77,-87.82,$15221,$31031,$21853,744,7,73,4,Debit,5093514487076217,06/2020,889,YES,2,$2650,02/2011,2013,No
Asher Ortiz,42,65,1977,10,Male,272 Burns Boulevard,,Summit Argo,IL,60501,41.77,-87.82,$15221,$31031,$21853,744,7,73,5,Credit,4409790595650716,05/2012,839,YES,2,$8200,01/2009,2011,No
Asher Ortiz,42,65,1977,10,Male,272 Burns Boulevard,,Summit Argo,IL,60501,41.77,-87.82,$15221,$31031,$21853,744,7,73,6,Credit,373325875666765,01/2022,204,YES,2,$6200,11/2006,2013,No
Tristian Walker,65,66,1955,1,Male,190 Sixth Drive,,Rockwall,TX,75032,32.92,-96.45,$34659,$70673,$87605,714,4,74,0,Credit,366837170672753,01/2021,803,YES,2,$22600,11/2006,2014,No
Tristian Walker,65,66,1955,1,Male,190 Sixth Drive,,Rockwall,TX,75032,32.92,-96.45,$34659,$70673,$87605,714,4,74,1,Debit,5260255791659846,05/2024,428,YES,2,$6940,03/2006,2009,No
Tristian Walker,65,66,1955,1,Male,190 Sixth Drive,,Rockwall,TX,75032,32.92,-96.45,$34659,$70673,$87605,714,4,74,2,Debit,5911939393457828,03/2024,410,YES,2,$23408,04/1996,2008,No
Tristian Walker,65,66,1955,1,Male,190 Sixth Drive,,Rockwall,TX,75032,32.92,-96.45,$34659,$70673,$87605,714,4,74,3,Credit,4226284680001632,09/2022,966,YES,2,$9700,11/2004,2007,No
Emily Parker,87,57,1932,10,Female,8569 Wessex Boulevard,,Birmingham,AL,35211,33.52,-86.79,$13263,$16342,$1758,747,5,75,0,Debit,5624997997810589,06/2024,992,NO,2,$10538,07/2006,2006,No
Emily Parker,87,57,1932,10,Female,8569 Wessex Boulevard,,Birmingham,AL,35211,33.52,-86.79,$13263,$16342,$1758,747,5,75,1,Debit,5752209560237460,03/2023,385,YES,2,$6853,08/2001,2006,No
Emily Parker,87,57,1932,10,Female,8569 Wessex Boulevard,,Birmingham,AL,35211,33.52,-86.79,$13263,$16342,$1758,747,5,75,2,Debit,5470018669871087,10/2020,598,YES,2,$607,12/2002,2010,No
Emily Parker,87,57,1932,10,Female,8569 Wessex Boulevard,,Birmingham,AL,35211,33.52,-86.79,$13263,$16342,$1758,747,5,75,3,Credit,5764603958082866,08/2021,397,YES,1,$0,08/2010,2010,No
Emily Parker,87,57,1932,10,Female,8569 Wessex Boulevard,,Birmingham,AL,35211,33.52,-86.79,$13263,$16342,$1758,747,5,75,4,Debit,4378354586828464,06/2021,644,YES,2,$8253,10/2004,2011,No
Dangelo Ortiz,22,65,1997,9,Male,385 Lexington Boulevard,4.0,Seminole,TX,79360,32.71,-102.65,$15183,$30961,$42597,677,1,76,0,Debit,4415203972868492,09/2020,847,YES,2,$8492,01/2020,2020,No
Ariana Cook,58,67,1961,3,Female,407 Park Lane,,Islandton,SC,29929,32.9,-80.93,$14864,$30305,$23392,776,3,77,0,Credit,4716309780327853,07/2022,275,YES,1,$9100,01/2010,2010,No
Ariana Cook,58,67,1961,3,Female,407 Park Lane,,Islandton,SC,29929,32.9,-80.93,$14864,$30305,$23392,776,3,77,1,Credit,5175414290540891,04/2022,497,NO,2,$2600,07/2011,2011,No
Ariana Cook,58,67,1961,3,Female,407 Park Lane,,Islandton,SC,29929,32.9,-80.93,$14864,$30305,$23392,776,3,77,2,Credit,5079431552272493,05/2024,813,NO,1,$7300,11/2002,2010,No
Santana Myers,30,68,1989,3,Male,5142 Little Creek Street,,Edmond,OK,73034,35.67,-97.41,$33736,$68784,$198417,696,4,78,0,Credit,4841586209388617,08/2020,207,YES,1,$15000,10/2009,2009,No
Santana Myers,30,68,1989,3,Male,5142 Little Creek Street,,Edmond,OK,73034,35.67,-97.41,$33736,$68784,$198417,696,4,78,1,Credit,5133341979041600,04/2024,497,YES,2,$18700,02/2020,2020,No
Santana Myers,30,68,1989,3,Male,5142 Little Creek Street,,Edmond,OK,73034,35.67,-97.41,$33736,$68784,$198417,696,4,78,2,Debit,4044685132149960,05/2021,579,YES,1,$21458,01/2020,2020,No
Santana Myers,30,68,1989,3,Male,5142 Little Creek Street,,Edmond,OK,73034,35.67,-97.41,$33736,$68784,$198417,696,4,78,3,Credit,4825181289428263,04/2020,635,NO,1,$15700,11/2010,2014,No
Faye Walker,25,71,1994,8,Female,224 Mountain View Boulevard,,Kalispell,MT,59901,48.19,-114.38,$17040,$34745,$26503,691,4,79,0,Debit,5533057740649374,01/2020,13,YES,2,$20765,12/2014,2014,No
Faye Walker,25,71,1994,8,Female,224 Mountain View Boulevard,,Kalispell,MT,59901,48.19,-114.38,$17040,$34745,$26503,691,4,79,1,Debit,5137811039972629,06/2022,170,NO,2,$18101,02/2020,2020,No
Faye Walker,25,71,1994,8,Female,224 Mountain View Boulevard,,Kalispell,MT,59901,48.19,-114.38,$17040,$34745,$26503,691,4,79,2,Credit,4409545480052957,11/2024,528,YES,1,$8400,02/2020,2020,No
Faye Walker,25,71,1994,8,Female,224 Mountain View Boulevard,,Kalispell,MT,59901,48.19,-114.38,$17040,$34745,$26503,691,4,79,3,Debit,5169705466479218,03/2020,66,YES,1,$1737,01/2020,2020,No
Rebecca Gonzalez,18,67,2001,11,Female,4735 Fifth Avenue,1.0,Baton Rouge,LA,70808,30.44,-91.12,$31741,$64715,$174664,740,3,80,0,Credit,5782138554730431,02/2020,217,YES,2,$20900,02/2020,2020,No
Rebecca Gonzalez,18,67,2001,11,Female,4735 Fifth Avenue,1.0,Baton Rouge,LA,70808,30.44,-91.12,$31741,$64715,$174664,740,3,80,1,Credit,4450097042295695,11/2021,601,YES,1,$23700,02/2020,2020,No
Rebecca Gonzalez,18,67,2001,11,Female,4735 Fifth Avenue,1.0,Baton Rouge,LA,70808,30.44,-91.12,$31741,$64715,$174664,740,3,80,2,Credit,5298079382002761,11/2021,989,YES,1,$17500,01/2020,2020,No
Nadia Perry,59,69,1961,2,Female,4793 North Street,17.0,Mars,PA,16046,40.69,-80.01,$39464,$80464,$76261,727,3,81,0,Debit,4911894810892317,06/2024,769,YES,1,$26083,12/2009,2009,No
Nadia Perry,59,69,1961,2,Female,4793 North Street,17.0,Mars,PA,16046,40.69,-80.01,$39464,$80464,$76261,727,3,81,1,Debit,4394014058373538,10/2022,943,YES,1,$31589,05/2008,2008,No
Nadia Perry,59,69,1961,2,Female,4793 North Street,17.0,Mars,PA,16046,40.69,-80.01,$39464,$80464,$76261,727,3,81,2,Credit,4984110253172329,06/2021,453,YES,2,$24200,10/2000,2013,No
Lizbeth Baker,18,67,2002,2,Female,72 El Camino Boulevard,,Pittsburgh,PA,15220,40.43,-79.97,$24400,$49748,$23161,748,1,82,0,Debit,5658875071888530,02/2020,190,YES,2,$18321,02/2020,2020,No
Bryan Fox,61,58,1958,11,Male,381 Fifth Lane,6.0,Ontario,CA,91764,34.07,-117.62,$16113,$41904,$12545,655,4,83,0,Debit,5377126168537132,10/2022,94,YES,2,$7551,11/2002,2010,No
Bryan Fox,61,58,1958,11,Male,381 Fifth Lane,6.0,Ontario,CA,91764,34.07,-117.62,$16113,$41904,$12545,655,4,83,1,Debit,5606824501502078,06/2014,451,YES,1,$15377,08/2004,2011,No
Bryan Fox,61,58,1958,11,Male,381 Fifth Lane,6.0,Ontario,CA,91764,34.07,-117.62,$16113,$41904,$12545,655,4,83,2,Debit,4501704511432206,03/2023,324,YES,1,$12990,10/2007,2016,No
