User,CARD INDEX,Card Brand,Card Type,Card Number,Expires,CVV,Has Chip,Cards Issued,Credit Limit,Acct Open Date,Year PIN last Changed,Card on Dark Web
91,1,Visa,Debit,4992990568824240,May-23,457,YES,1,"$19,856.00",Nov-07,2011,No
92,0,Visa,Debit (Prepaid),4580252759299280,Feb-21,397,YES,2,$68.00,Feb-10,2010,No
92,1,Amex,Credit,347103137777594,Dec-22,791,YES,2,"$4,900.00",Jun-09,2009,No
93,0,Mastercard,Debit,5779387577644600,Feb-22,421,YES,1,"$13,390.00",Feb-20,2020,No
93,1,Amex,Credit,343258769247986,Nov-24,210,YES,3,"$8,400.00",Feb-20,2020,No
94,0,Amex,Credit,374396421501669,Mar-24,659,YES,2,"$13,700.00",Feb-12,2012,No
95,0,Discover,Credit,6308795344040910,Nov-24,205,YES,2,"$4,200.00",Jun-16,2016,No
96,0,Visa,Debit,4439832703761210,Aug-20,424,YES,2,"$2,292.00",Oct-09,2015,No
96,1,Amex,Credit,304372446656131,Mar-21,495,YES,1,"$8,800.00",Jul-10,2010,No
97,0,Mastercard,Credit,5881384408371200,Mar-23,312,NO,2,"$7,600.00",Nov-06,2009,No
97,1,Visa,Credit,4966727954053970,Nov-21,756,YES,2,"$6,200.00",May-05,2018,No
98,0,Mastercard,Credit,5784959743819570,Jul-23,348,YES,1,"$12,900.00",Jun-99,2011,No
98,1,Mastercard,Debit,5617375085275810,Jun-22,228,YES,2,"$18,820.00",Sep-08,2015,No
98,2,Visa,Debit,4813292561037470,Jul-05,979,YES,2,"$16,167.00",Jun-04,2009,No
98,3,Mastercard,Credit,5659042637826470,Jun-23,857,YES,2,"$4,200.00",Feb-07,2011,No
98,4,Mastercard,Debit,5691123059106640,Aug-24,190,YES,2,"$18,861.00",Jun-06,2011,No
98,5,Visa,Debit,4803335286454190,Feb-20,568,NO,1,"$27,231.00",Feb-11,2011,No
99,0,Visa,Debit,4274334344737340,Dec-24,174,YES,1,"$24,390.00",Feb-20,2020,No
99,1,Mastercard,Debit,5073514573038600,Feb-23,802,YES,1,"$3,106.00",Feb-20,2020,No
100,0,Mastercard,Debit,5550999995379530,Jul-20,980,YES,2,"$13,595.00",Mar-06,2010,No
100,1,Discover,Credit,6616646974839940,Nov-09,072,NO,2,"$12,300.00",Oct-09,2009,No
100,2,Mastercard,Credit,5384097503885720,Feb-19,704,YES,2,"$12,300.00",Aug-05,2009,No
100,3,Mastercard,Debit,5082019741631130,Apr-21,459,YES,1,"$20,743.00",Jun-16,2016,No
100,4,Mastercard,Debit,5843429452249820,Aug-21,570,YES,2,"$17,706.00",Jun-03,2010,No
100,5,Mastercard,Debit,5898198294277170,Aug-22,332,YES,2,"$20,962.00",May-09,2009,No
100,6,Mastercard,Debit,5433366978583840,Mar-24,530,YES,2,"$19,439.00",Jan-97,2007,No
101,0,Visa,Debit,4073664438482770,Mar-22,973,NO,1,"$30,160.00",Jun-03,2017,No
101,1,Amex,Credit,349088998842560,Jun-22,652,YES,2,$0.00,Jun-18,2018,No
101,2,Visa,Debit,4701143570043780,Nov-12,807,NO,1,"$28,937.00",Feb-04,2008,No
102,0,Mastercard,Debit (Prepaid),5151149006132570,May-20,636,NO,2,$22.00,Mar-05,2011,No
102,1,Mastercard,Debit,5289860104321080,Aug-15,059,YES,2,"$1,575.00",Jan-04,2005,No
102,2,Mastercard,Debit,5496658602251090,Dec-20,962,YES,2,"$7,562.00",Oct-02,2011,No
102,3,Mastercard,Debit,5571413073625470,May-24,741,YES,2,"$17,211.00",Aug-99,2013,No
102,4,Visa,Credit,4255418851751850,Jun-10,361,NO,2,"$9,500.00",May-08,2010,No
103,0,Mastercard,Debit,5718393085724650,Nov-22,117,YES,2,"$24,191.00",Jun-11,2011,No
103,1,Mastercard,Debit (Prepaid),5358119472579240,Mar-23,129,YES,2,$68.00,Jul-05,2006,No
103,2,Mastercard,Debit,5615933957470020,Feb-20,432,YES,2,"$8,037.00",May-07,2010,No
103,3,Mastercard,Debit (Prepaid),5310685272979010,Feb-18,830,YES,2,$97.00,Feb-09,2015,No
104,0,Mastercard,Debit,5198251438400160,May-21,789,YES,1,"$15,555.00",Jan-20,2020,No
104,1,Mastercard,Debit,5306340091674900,May-16,523,YES,1,"$18,242.00",Apr-16,2016,No
104,2,Visa,Debit (Prepaid),4338828980282990,Dec-21,148,YES,2,$62.00,Feb-20,2020,No
104,3,Visa,Debit,4430018858326720,Dec-22,451,NO,1,"$16,715.00",Jan-20,2020,No
105,0,Mastercard,Debit (Prepaid),5439358068470040,Feb-20,309,YES,1,$46.00,Feb-20,2020,No
106,0,Mastercard,Debit,5139001522381220,Apr-21,740,YES,2,"$20,195.00",Feb-12,2012,No
106,1,Mastercard,Debit,5420521698473430,Jul-19,257,YES,2,"$39,818.00",Jun-19,2019,No
106,2,Visa,Debit,4873407892539440,Sep-18,423,YES,2,"$33,736.00",May-10,2010,No
107,0,Mastercard,Debit,5205177909482370,Nov-11,911,YES,2,"$17,850.00",Aug-08,2008,No
107,1,Amex,Credit,324624221959001,Feb-21,846,YES,2,"$11,300.00",Aug-05,2008,No
108,0,Visa,Debit,4853013168432420,Sep-15,554,NO,2,"$1,981.00",May-10,2014,No
108,1,Mastercard,Debit,5770027992115350,Jul-24,811,YES,1,"$15,695.00",Aug-09,2010,No
108,2,Mastercard,Debit,5305462513282840,Jun-14,605,YES,2,"$23,475.00",Mar-08,2011,No
109,0,Mastercard,Credit,5656749855983520,Jun-17,315,YES,1,"$12,900.00",Nov-01,2011,No
109,1,Mastercard,Debit (Prepaid),5755720451424420,Feb-21,988,YES,1,$91.00,Apr-11,2011,No
109,2,Mastercard,Debit,5833925436440570,Oct-22,344,YES,2,"$15,341.00",Feb-99,2014,No
110,0,Mastercard,Debit,5116904368864990,Jun-15,698,YES,2,"$42,116.00",Sep-10,2011,No
110,1,Mastercard,Debit,5945680972992840,Jan-20,843,NO,2,"$39,312.00",Jan-20,2020,No
111,0,Visa,Debit,4082503635321960,Apr-08,947,NO,2,"$21,370.00",Jun-05,2010,No
111,1,Amex,Credit,356204311290241,Dec-22,312,YES,2,"$16,700.00",Oct-11,2011,No
111,2,Amex,Credit,356951210404599,Oct-24,952,YES,1,"$17,800.00",Nov-07,2011,No
111,3,Mastercard,Credit,5697567028506340,Nov-20,356,YES,2,"$16,200.00",Dec-07,2011,No
111,4,Amex,Credit,333504501414647,Dec-20,276,YES,1,"$17,700.00",May-11,2013,No
112,0,Mastercard,Credit,5106045376475660,Mar-21,686,YES,1,"$14,600.00",Jan-00,2012,No
112,1,Visa,Credit,4899127312611090,Jul-24,490,YES,2,"$10,700.00",Sep-09,2011,No
112,2,Mastercard,Debit (Prepaid),5241392304445800,Jul-23,137,YES,1,$89.00,Apr-10,2010,No
113,0,Mastercard,Debit,5691422356177730,Sep-06,349,YES,3,"$11,398.00",Aug-06,2013,No
114,0,Mastercard,Credit,5272030426588000,Dec-23,905,YES,2,"$8,200.00",Dec-08,2010,No
114,1,Mastercard,Credit,5399201189421210,Jun-21,479,YES,1,"$6,100.00",Aug-08,2008,No
114,2,Mastercard,Debit,5158754138100900,Jul-24,813,YES,1,"$15,820.00",Jun-11,2011,No
115,0,Mastercard,Debit,5607458054846900,Aug-23,252,YES,2,"$9,774.00",Feb-20,2020,No
116,0,Visa,Debit,4199613929770270,Sep-23,765,YES,1,"$22,833.00",May-13,2013,No
116,1,Visa,Debit,4912898188628990,Nov-22,446,YES,1,"$48,502.00",Jan-20,2020,No
116,2,Visa,Debit,4729953228374500,Jul-22,461,YES,2,"$34,888.00",Apr-19,2019,No
116,3,Visa,Debit,4164595738782780,Aug-19,090,NO,1,"$29,503.00",Aug-14,2014,No
116,4,Mastercard,Debit,5036328460113700,Aug-21,627,YES,2,"$19,570.00",Jan-19,2019,No
116,5,Mastercard,Debit,5975006425756630,Dec-23,551,YES,1,"$22,297.00",May-17,2017,No
116,6,Visa,Debit,4420959167134440,Sep-23,075,YES,1,"$20,031.00",Jun-15,2015,No
116,7,Mastercard,Debit,5016998590035210,Feb-20,597,YES,2,"$30,323.00",Feb-20,2020,No
116,8,Amex,Credit,308100975355379,Apr-24,881,YES,1,"$19,000.00",Jan-20,2020,No
117,0,Mastercard,Debit,5835253444174480,Feb-20,308,YES,1,"$18,162.00",Jul-18,2018,No
117,1,Visa,Debit (Prepaid),4049734716799350,Dec-20,662,YES,1,$54.00,Jan-20,2020,No
117,2,Mastercard,Credit,5314005209195970,Aug-22,991,YES,1,"$8,700.00",Feb-20,2020,No
117,3,Mastercard,Debit,5849554532579590,May-21,767,YES,1,"$14,295.00",Jan-20,2020,No
118,0,Visa,Debit,4997798155113400,Nov-24,545,NO,1,"$17,620.00",Nov-19,2019,No
118,1,Mastercard,Debit,5309940542589430,Feb-20,924,YES,2,"$17,201.00",Jan-15,2015,No
118,2,Discover,Credit,6108413838069050,Aug-21,894,YES,1,"$8,300.00",Jan-20,2020,No
119,0,Visa,Debit,4251102360489440,Aug-23,439,YES,2,"$17,853.00",Nov-08,2011,No
119,1,Mastercard,Debit,5557372707231200,Dec-24,434,YES,1,"$10,794.00",Apr-18,2018,No
119,2,Mastercard,Debit,5865546237246030,Dec-19,155,YES,1,"$15,832.00",Nov-10,2011,No
120,0,Mastercard,Debit (Prepaid),5878511318941180,Oct-06,699,YES,1,$26.00,Jul-06,2019,No
120,1,Mastercard,Credit,5825403139414540,May-13,531,YES,2,"$16,300.00",Nov-07,2009,No
121,0,Mastercard,Debit,5407870927189090,Oct-24,228,YES,2,"$14,836.00",Jan-20,2020,No
121,1,Mastercard,Debit,5089025651729120,Jul-24,464,YES,2,"$13,972.00",Jan-20,2020,No
122,0,Mastercard,Debit,5847313041147610,Jun-24,574,YES,1,"$33,103.00",Jun-13,2013,No
122,1,Mastercard,Debit,5454341430423090,Sep-23,247,YES,1,"$20,847.00",Aug-08,2010,No
122,2,Mastercard,Debit,5183724144988670,Nov-13,569,YES,1,"$31,807.00",Oct-13,2013,No
122,3,Visa,Credit,4903105068681960,Mar-24,274,YES,1,"$16,100.00",Feb-02,2014,No
123,0,Mastercard,Debit,5370803294413430,Jul-21,851,YES,1,"$28,894.00",May-02,2011,No
123,1,Visa,Debit (Prepaid),4129518763612020,Mar-02,084,YES,1,$61.00,Feb-02,2009,No
123,2,Visa,Credit,4164752448797890,Feb-23,024,YES,1,"$12,500.00",Sep-10,2012,No
124,0,Mastercard,Debit,5557896137687490,Jun-23,598,YES,2,"$15,409.00",Apr-09,2010,No
124,1,Mastercard,Credit,5675172699563850,Aug-23,294,YES,1,"$5,300.00",Oct-03,2012,No
124,2,Mastercard,Debit,5259283165298570,Dec-16,403,YES,1,"$13,469.00",May-06,2009,No
125,0,Mastercard,Debit,5155446517379010,May-20,719,YES,1,"$16,524.00",Jan-20,2020,No
125,1,Mastercard,Debit,5831064486667380,Jan-20,570,NO,1,"$29,526.00",Jan-20,2020,No
125,2,Mastercard,Debit,5157956439521800,Jul-23,657,YES,1,"$16,407.00",Feb-20,2020,No
126,0,Mastercard,Debit (Prepaid),5874195902667110,Apr-23,206,YES,2,$61.00,Jun-08,2015,No
126,1,Mastercard,Debit,5803563077451660,Nov-20,827,YES,2,"$40,628.00",Oct-09,2014,No
126,2,Mastercard,Debit,5283475217390040,Aug-10,149,YES,2,"$24,980.00",Apr-08,2014,No
127,0,Mastercard,Debit,5316882967513700,May-20,122,YES,1,"$10,290.00",Feb-20,2020,No
127,1,Mastercard,Debit (Prepaid),5962806753089580,Jan-23,217,YES,1,$84.00,Oct-18,2018,No
128,0,Visa,Debit,4631099146168680,Dec-18,597,YES,1,"$13,725.00",Mar-07,2014,No
128,1,Visa,Debit,4716755530325960,Dec-24,821,YES,2,"$8,278.00",Sep-08,2010,No
128,2,Visa,Debit,4053406246662200,Sep-20,491,YES,2,"$13,514.00",Jun-09,2018,No
128,3,Mastercard,Credit,5105518827174570,Nov-24,883,YES,1,"$3,800.00",Apr-11,2011,No
129,0,Mastercard,Debit,5192370991764800,Oct-24,603,YES,2,"$15,119.00",Apr-05,2011,No
130,0,Mastercard,Debit (Prepaid),5182568921946800,Jan-21,310,YES,1,$81.00,Jan-20,2020,No
130,1,Mastercard,Debit,5394718113711360,Feb-20,016,YES,1,"$34,183.00",Jan-20,2020,No
130,2,Visa,Credit,4864430404023760,Jul-22,534,YES,1,"$22,200.00",Jan-20,2020,No
131,0,Mastercard,Debit,5124153601404700,Feb-22,006,YES,1,"$15,117.00",Feb-20,2020,No
131,1,Visa,Debit (Prepaid),4073696489940420,Apr-20,274,YES,2,$81.00,Jun-10,2010,No
132,0,Mastercard,Debit,5476802835185780,May-23,744,YES,2,"$1,543.00",Jun-03,2009,No
133,0,Mastercard,Debit,5753359093924160,Sep-24,795,YES,1,"$22,821.00",Jan-20,2020,No
133,1,Visa,Credit,4201957315957620,Jan-23,619,YES,1,"$13,200.00",Feb-20,2020,No
133,2,Mastercard,Debit,5786593463189270,Aug-24,058,YES,1,"$16,330.00",Jan-20,2020,No
133,3,Visa,Debit (Prepaid),4091173399720380,Jan-20,916,NO,2,$39.00,Jan-20,2020,No
134,0,Mastercard,Credit,5345794459975210,Nov-07,412,YES,2,"$6,400.00",Nov-07,2011,No
134,1,Visa,Credit,4897384992083940,May-00,382,YES,1,"$3,500.00",May-00,2007,No
134,2,Visa,Debit,4171955938083780,Apr-23,251,YES,1,"$12,606.00",Dec-18,2018,No
134,3,Visa,Debit,4906405312400640,Feb-23,579,YES,1,"$9,921.00",Jan-18,2018,No
134,4,Visa,Debit (Prepaid),4176098872817200,May-22,661,YES,2,$96.00,Aug-07,2009,No
134,5,Mastercard,Debit,5412244076346670,Dec-24,594,YES,1,"$18,964.00",Feb-03,2009,No
135,0,Mastercard,Debit,5297260201877610,Jan-24,580,YES,2,"$3,711.00",Apr-07,2013,No
136,0,Mastercard,Debit,5735792874705660,Mar-23,748,NO,1,"$35,279.00",Feb-15,2015,No
136,1,Visa,Credit,4863498051032540,Jul-20,593,YES,2,"$13,800.00",Nov-08,2015,No
136,2,Mastercard,Debit,5489970186857770,Feb-22,007,YES,2,"$24,215.00",Jul-02,2007,No
137,0,Visa,Credit,4508109473981620,Sep-24,763,YES,1,"$19,400.00",Nov-07,2010,No
137,1,Visa,Debit (Prepaid),4800041020887830,Jun-20,059,YES,2,$30.00,Mar-05,2014,No
137,2,Visa,Debit,4144574679317190,Mar-24,543,YES,2,"$17,208.00",Jan-10,2016,No
137,3,Mastercard,Credit,5919854740342960,Nov-04,604,YES,2,"$18,300.00",Jan-01,2011,No
137,4,Mastercard,Debit,5208447578218090,Sep-21,126,YES,1,"$51,012.00",Feb-14,2014,No
137,5,Amex,Credit,320735955126194,Feb-19,686,YES,1,"$15,000.00",Jan-09,2011,No
138,0,Visa,Credit,4325807240930440,Apr-18,642,YES,1,"$7,600.00",May-06,2009,No
138,1,Mastercard,Debit,5672870607977280,Nov-23,952,YES,2,"$8,052.00",Mar-05,2012,No
138,2,Mastercard,Credit,5025018096886540,Jul-24,783,YES,1,"$8,600.00",Mar-05,2007,No
138,3,Mastercard,Debit,5125159184089040,Aug-20,945,YES,2,"$20,128.00",Oct-19,2019,No
138,4,Amex,Credit,339948848081416,Mar-23,643,YES,1,"$9,000.00",Jul-08,2013,No
138,5,Mastercard,Debit (Prepaid),5967922448022590,Oct-20,849,YES,2,$91.00,Nov-11,2012,No
139,0,Amex,Credit,313387157322526,Dec-24,961,YES,1,"$6,800.00",Feb-96,2009,No
139,1,Mastercard,Debit (Prepaid),5287305063365330,Jul-11,597,YES,1,$93.00,May-10,2010,No
139,2,Visa,Credit,4511050153177270,Jan-16,263,YES,2,"$9,800.00",Mar-13,2013,No
139,3,Visa,Credit,4795565502176660,Jan-21,731,YES,2,"$6,700.00",Jun-10,2011,No
140,0,Visa,Credit,4515587053760930,May-23,983,YES,1,"$9,800.00",Jan-06,2015,No
140,1,Visa,Debit,4185031026466050,Jan-18,048,YES,2,"$24,544.00",Jun-06,2013,No
140,2,Mastercard,Debit,5835884730427360,May-23,642,YES,1,"$22,639.00",May-08,2010,No
140,3,Discover,Credit,6113979959799070,Nov-23,899,YES,1,"$1,100.00",Jul-15,2015,No
140,4,Mastercard,Debit (Prepaid),5139150904667380,May-16,509,YES,1,$86.00,Apr-13,2013,No
141,0,Visa,Debit,4574373333053390,Aug-20,742,YES,2,"$2,330.00",Apr-10,2011,No
141,1,Visa,Credit,4806267788873520,Aug-20,289,YES,2,"$5,900.00",Feb-20,2020,No
142,0,Visa,Debit,4461391532392440,Feb-20,981,YES,2,"$47,372.00",Dec-07,2008,No
142,1,Visa,Debit,4260012890373380,Jul-22,447,NO,2,"$28,127.00",May-10,2010,No
142,2,Mastercard,Debit (Prepaid),5834771837829820,Mar-10,553,YES,1,$28.00,Sep-06,2006,No
142,3,Visa,Debit,4955481558570010,Mar-24,397,YES,2,"$62,081.00",Feb-20,2020,No
143,0,Amex,Credit,303639878430454,Nov-22,807,YES,1,"$5,800.00",Sep-11,2011,No
143,1,Visa,Credit,4060113536623870,Jul-16,408,YES,1,"$6,700.00",Jul-09,2009,No
143,2,Visa,Credit,4646061658785920,Feb-15,856,YES,1,"$6,700.00",Mar-06,2012,No
143,3,Mastercard,Debit,5040622566272530,Jul-22,087,YES,2,"$1,424.00",Dec-04,2012,No
144,0,Mastercard,Debit (Prepaid),5214812311200280,Jul-24,453,NO,1,$58.00,Feb-20,2020,No
144,1,Visa,Credit,4996236791696780,May-09,700,YES,2,"$19,400.00",Jul-06,2008,No
144,2,Visa,Debit,4634979930026450,May-12,897,YES,2,"$4,052.00",Dec-10,2013,No
144,3,Visa,Credit,4437020876913490,May-10,955,YES,2,"$9,300.00",Apr-04,2010,No
145,0,Visa,Credit,4862011857697370,May-22,405,YES,1,"$9,600.00",Feb-20,2020,No
145,1,Mastercard,Debit,5702517198112780,Feb-20,024,YES,1,"$16,923.00",Feb-20,2020,No
146,0,Mastercard,Credit,5659013286075920,Feb-20,777,YES,1,"$7,700.00",Jan-20,2020,No
147,0,Mastercard,Debit,5128972927503170,Jul-22,466,YES,2,$146.00,Feb-20,2020,No
148,0,Mastercard,Debit,5677245240966690,Mar-23,293,NO,1,"$12,091.00",May-09,2009,No
148,1,Mastercard,Debit,5854333169733340,Nov-06,280,YES,2,"$11,157.00",Sep-06,2011,No
148,2,Visa,Credit,4986381278679950,Jul-10,021,YES,2,"$7,100.00",Dec-02,2012,No
148,3,Mastercard,Debit,5718135133841300,Jan-12,915,YES,1,"$7,612.00",Aug-10,2011,No
148,4,Visa,Credit,4973662128767220,Dec-21,009,YES,2,"$6,100.00",Feb-13,2013,No
149,0,Visa,Debit,4724986483917880,Jul-23,384,YES,2,"$27,706.00",Dec-08,2008,No
149,1,Mastercard,Debit (Prepaid),5651451840802350,Apr-09,851,NO,2,$45.00,Mar-08,2009,No
149,2,Mastercard,Debit,5560330928676130,May-21,732,NO,2,"$2,046.00",Feb-00,2008,No
149,3,Mastercard,Credit,5078189663550750,Oct-24,929,YES,1,"$17,400.00",Sep-12,2012,No
149,4,Mastercard,Debit,5243545849930020,May-20,648,YES,1,"$26,231.00",Dec-08,2008,No
150,0,Visa,Credit,4325487328684540,Feb-09,692,YES,2,"$18,300.00",Jun-07,2010,No
150,1,Visa,Credit,4759642688252590,May-16,644,YES,2,"$13,900.00",Jul-01,2014,No
151,0,Mastercard,Credit,5060071689988750,Aug-22,113,YES,2,"$17,200.00",Jun-99,2013,No
151,1,Visa,Debit,4248867812400730,Jun-23,619,YES,2,"$14,217.00",Oct-06,2012,No
151,2,Mastercard,Debit,5093901939500030,Mar-24,472,YES,2,"$39,533.00",Apr-07,2016,No
151,3,Mastercard,Debit,5223300442168270,Apr-23,262,YES,2,"$3,141.00",Aug-08,2013,No
151,4,Visa,Credit,4941415000431970,Nov-22,050,YES,2,"$12,800.00",Apr-14,2014,No
151,5,Mastercard,Debit,5431173218728270,Jan-20,187,NO,1,"$38,342.00",Sep-10,2010,No
152,0,Mastercard,Credit,5229402459571300,Jan-20,704,YES,1,"$3,000.00",Jan-20,2020,No
153,0,Visa,Debit,4858818886878480,Dec-20,125,NO,1,"$16,486.00",Feb-20,2020,No
154,0,Mastercard,Debit,5540073375174440,May-24,684,YES,2,"$28,868.00",Jan-20,2020,No
154,1,Mastercard,Debit,5289314952826810,Feb-21,998,YES,1,"$51,836.00",Jan-20,2020,No
155,0,Visa,Credit,4588933671536300,Sep-21,748,YES,2,"$8,900.00",Feb-20,2020,No
155,1,Mastercard,Credit,5674179618380470,Feb-20,303,YES,1,"$9,900.00",Feb-20,2020,No
155,2,Visa,Debit,4913369105929870,Feb-20,711,YES,1,"$22,935.00",Jan-20,2020,No
155,3,Visa,Credit,4729324689482420,Oct-23,582,YES,2,"$7,900.00",Feb-20,2020,No
155,4,Mastercard,Debit,5076843052683210,Feb-20,969,YES,1,"$17,336.00",Dec-14,2014,No
156,0,Visa,Debit,4130633556245300,Mar-21,268,YES,2,"$20,206.00",Jul-11,2011,No
156,1,Visa,Credit,4214195908881400,Oct-23,598,YES,2,"$9,900.00",Jan-18,2018,No
156,2,Mastercard,Debit (Prepaid),5928394327706850,Nov-21,853,NO,1,$78.00,Jan-12,2012,No
156,3,Mastercard,Debit,5538135650340790,May-23,623,YES,1,"$17,335.00",Nov-10,2010,No
156,4,Visa,Credit,4088292829841500,Jun-24,140,YES,1,"$9,700.00",Jan-03,2020,No
157,0,Visa,Debit,4859980421504970,Jun-21,971,NO,2,"$25,048.00",Dec-04,2010,No
157,1,Visa,Debit,4401743622113550,Dec-14,322,YES,1,"$25,214.00",Mar-14,2014,No
157,2,Mastercard,Debit,5568521915813740,Apr-23,226,YES,1,"$33,580.00",Feb-20,2020,No
158,0,Visa,Debit,4851242738517630,Apr-13,684,NO,2,"$1,952.00",Mar-11,2011,No
159,0,Mastercard,Debit,5059388151009770,May-23,996,YES,1,"$18,491.00",Jul-09,2011,No
159,1,Visa,Credit,4822550416239700,Feb-13,509,YES,1,"$9,800.00",Aug-10,2014,No
159,2,Mastercard,Credit,5320022308833350,Dec-21,092,YES,1,$0.00,Dec-09,2010,No
160,0,Mastercard,Debit,5097891088528730,Sep-23,447,YES,1,"$5,857.00",Jan-11,2012,No
160,1,Visa,Debit,4459776057093770,Jun-20,869,YES,2,"$10,366.00",Oct-07,2014,No
160,2,Visa,Debit,4017542226763670,Jan-24,109,YES,1,"$10,161.00",Apr-04,2008,No
160,3,Mastercard,Debit,5148390223991030,Apr-21,316,YES,2,"$9,297.00",Jan-05,2012,No
160,4,Visa,Debit,4898934131827420,Sep-21,199,YES,1,"$12,434.00",Jul-03,2012,No
161,0,Mastercard,Debit,5943373604505740,Apr-20,300,YES,2,"$29,973.00",Nov-10,2010,No
161,1,Visa,Debit,4284210826984100,Feb-20,154,YES,2,"$25,330.00",Sep-15,2015,No
161,2,Visa,Debit,4093850742287200,Apr-20,286,YES,2,"$52,609.00",Apr-06,2010,No
161,3,Visa,Credit,4329687142518020,Oct-20,827,YES,1,"$25,200.00",Dec-06,2016,No
162,0,Visa,Debit,4744876175071540,Nov-22,747,YES,1,"$11,832.00",Dec-96,2007,No
162,1,Visa,Credit,4152829240073090,Aug-16,446,YES,1,"$5,400.00",Apr-08,2013,No
162,2,Mastercard,Debit,5754695413159460,Jan-24,939,NO,1,"$3,384.00",Jun-09,2009,No
163,0,Mastercard,Debit,5287533090911330,Apr-14,946,YES,1,"$13,756.00",Jun-12,2012,No
163,1,Mastercard,Debit,5761884540845430,Jun-22,312,YES,1,"$9,263.00",Jan-06,2010,No
163,2,Mastercard,Debit,5903499521440690,Dec-24,779,YES,1,"$16,899.00",Apr-14,2014,No
163,3,Visa,Credit,4814691024249330,Jan-22,424,YES,1,"$5,700.00",Jun-04,2012,No
163,4,Mastercard,Debit (Prepaid),5955075527372950,May-21,513,YES,1,$46.00,Mar-07,2012,No
164,0,Mastercard,Credit,5953949146709590,Jan-24,474,YES,2,"$11,400.00",Feb-20,2020,No
165,0,Mastercard,Debit (Prepaid),5868862947419300,Aug-22,245,YES,1,$95.00,Nov-11,2011,No
165,1,Mastercard,Credit,5418163465826330,Jun-23,559,YES,2,"$10,700.00",Feb-07,2015,No
165,2,Amex,Credit,377302862567108,Feb-24,524,YES,1,"$8,700.00",Jun-11,2011,No
165,3,Visa,Debit,4609477454357080,Jan-22,347,YES,2,"$12,150.00",Jun-04,2008,No
166,0,Discover,Credit,6617202891382000,Mar-19,499,YES,1,"$7,800.00",Jun-17,2017,No
166,1,Visa,Debit,4863697166227070,Oct-13,748,NO,1,"$13,761.00",Feb-13,2013,No
167,0,Visa,Debit,4525977155603080,Jun-20,662,YES,2,"$45,377.00",Jul-10,2011,No
168,0,Mastercard,Debit,5168144985829710,Jan-20,454,YES,1,"$18,091.00",Jan-20,2020,No
168,1,Mastercard,Debit,5081154452848660,Dec-22,211,YES,1,"$14,514.00",Jan-20,2020,No
169,0,Mastercard,Credit,5540056584502160,Mar-22,749,YES,1,"$15,900.00",Feb-20,2020,No
169,1,Visa,Credit,4089244507142220,Dec-20,999,YES,1,"$13,000.00",Jan-20,2020,No
169,2,Visa,Debit,4084435358903510,Sep-21,778,YES,2,"$17,905.00",Jan-20,2020,No
170,0,Visa,Credit,4015255845214440,Jul-22,244,YES,2,"$7,000.00",Nov-10,2011,No
170,1,Visa,Credit,4998601196255200,Jul-20,012,YES,3,"$7,100.00",Apr-10,2010,No
170,2,Mastercard,Debit,5832356224925490,Jun-24,245,YES,2,"$16,476.00",May-05,2008,No
170,3,Visa,Credit,4984837369742440,Oct-09,257,NO,2,"$7,200.00",Dec-06,2011,No
171,0,Mastercard,Credit,5929898393818080,Oct-17,671,YES,1,"$11,800.00",Dec-10,2011,No
171,1,Mastercard,Debit,5284022658441920,Dec-18,405,YES,2,"$6,832.00",Aug-10,2015,No
171,2,Mastercard,Debit,5534901273086330,Dec-23,387,YES,2,"$6,222.00",Sep-09,2009,No
172,0,Amex,Credit,369191506516942,Mar-24,251,YES,1,"$13,300.00",May-07,2015,No
172,1,Visa,Debit,4862436349200530,Aug-23,049,YES,2,"$2,942.00",Dec-03,2014,No
172,2,Visa,Debit,4714754243202450,Dec-22,297,YES,2,"$33,539.00",Jun-05,2018,No
173,0,Visa,Credit,4495252841912340,Apr-23,938,YES,2,"$14,000.00",Feb-20,2020,No
173,1,Visa,Debit,4982363893558200,Jun-24,388,YES,1,"$20,160.00",Jan-20,2020,No
174,0,Mastercard,Debit,5504969419405750,Mar-22,907,YES,1,"$35,466.00",Jan-20,2020,No
174,1,Visa,Debit,4420607109678460,Feb-20,318,YES,2,"$24,677.00",Feb-20,2020,No
174,2,Visa,Debit,4863290933542100,Feb-20,080,YES,1,"$16,520.00",Feb-20,2020,No
175,0,Visa,Debit,4154322307475520,Apr-08,150,YES,2,"$6,708.00",Oct-05,2013,No
175,1,Mastercard,Credit,5963981612717510,Oct-22,871,YES,1,"$1,200.00",Jan-14,2014,No
175,2,Visa,Debit,4155798170380730,Jun-22,512,YES,1,"$10,903.00",Aug-11,2011,No
175,3,Mastercard,Debit,5258035150490120,Oct-21,728,YES,1,"$6,710.00",Feb-13,2013,No
175,4,Mastercard,Debit,5931155323451020,May-24,580,YES,2,"$10,841.00",Nov-17,2017,No
176,0,Visa,Debit (Prepaid),4356768889068510,Nov-24,204,YES,1,$40.00,Jan-20,2020,No
176,1,Mastercard,Debit,5728788703554060,May-23,492,YES,2,"$29,340.00",May-08,2010,No
176,2,Amex,Credit,339750311058511,Jun-20,070,YES,2,"$13,600.00",Jun-18,2018,No
176,3,Mastercard,Credit,5717397423380280,Sep-22,862,YES,2,"$7,700.00",May-10,2010,No
177,0,Mastercard,Debit,5256835813261960,Nov-21,934,YES,1,"$18,803.00",Nov-04,2008,No
